TIMESTAMP,TIMESTAMP,yy,mm,dd,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20100130,1/30/2010,2010,1,30,-14.483,1,183.391,107.618,1,185.99,0,1.06,1,99.016,1,0,1,2.462,1,0.634541667,1,76.29166667,1,206.9583333,1,-9999,0,395.975,1,-9999,15.867,5.022,13.85,-9999,0,0,0,-9999,1,8.1174,-9999,-9999,-9999,-9999,1.33104,42.5708,-9999,-9999,-9999,-9999,5.3503,1.72401,1,0.200351,1.51256,1.86564,2.47327,1,1,0.916667,0.729611,0.857619,1.55445,2.02328,-0.782945,-0.654937,-0.523249,-0.399429,1.28618,1.31722,1.36157,1.50321,0,0,0,0,-9999,-9999
20100131,1/31/2010,2010,1,31,-10.733,1,185.564,128.852,1,185.11,0,1.485,1,98.65,1,0,1,2.354,1,0.54,1,84.625,1,247.7916667,1,-9999,0,397.471,1,-9999,15.92,5.024,13.842,-9999,0,0,0,-9999,1,10.2139,-9999,-9999,-9999,-9999,1.83345,43.6042,-9999,-9999,-9999,-9999,5.14254,1.38315,1,0.252465,1.20203,1.74034,2.23838,1,1,1,1.21925,1.23485,1.91255,2.52501,0.0172195,0.0296075,0.167038,0.234102,1.62921,1.64508,1.67211,1.76339,0,0,0,0,-9999,-9999
20100201,2/1/2010,2010,2,1,-7.1,1,187.78,134.962,1,190.215,0,1.872,1,98.996,1,0,1,2.796,1,0.749083333,1,81.70833333,1,259.5416667,1,-9999,0,398.125,1,-9999,15.866,5.022,13.868,-9999,0,0,0,-9999,1,15.0161,-9999,-9999,-9999,-9999,1.70679,43.7625,-9999,-9999,-9999,-9999,5.74699,1.5105,1,0.184853,1.39963,1.57728,2.13947,1,1,1,1.74796,1.74796,2.20608,2.92223,0.348332,0.336585,0.420073,0.712441,1.84393,1.83773,1.91104,1.96353,0,0,0,0,-9999,-9999
20100202,2/2/2010,2010,2,2,-7.133,1,190.039,88.985,1,215.312,0,1.248,1,99.294,1,0,1,1.133,1,0.237916667,1,66.125,1,171.125,1,-9999,0,399.9,1,-9999,15.867,5.022,13.85,-9999,0,0,0,-9999,1,5.41357,-9999,-9999,-9999,-9999,1.35647,20.7208,-9999,-9999,-9999,-9999,4.87066,1.48553,1,0.183905,1.29569,1.66072,2.0254,1,1,1,1.64999,1.64999,2.08937,2.71951,0.360797,0.337385,0.435495,0.706829,1.68549,1.68317,1.77972,1.86293,0,0,0,0,-9999,-9999
20100203,2/3/2010,2010,2,3,-5.358,1,192.339,43.485,1,254.362,0,0.636,1,98.778,1,1.2,1,1.158,1,0.284714286,0.875,43,1,83.625,1,-9999,0,406.592,1,-9999,15.92,5.024,13.842,-9999,0,0,0,-9999,1,6.41167,-9999,-9999,-9999,-9999,1.30168,11.5062,-9999,-9999,-9999,-9999,6.01633,1.54487,1,0.184763,1.42625,1.6689,1.89303,1,1,1,1.79992,1.78978,2.14798,2.74632,0.373677,0.377895,0.518976,0.847081,1.62563,1.61774,1.73975,1.81704,0,0,0,0,-9999,-9999
20100204,2/4/2010,2010,2,4,-6.242,1,194.68,141.18,1,191.064,0,2.161,1,99.287,1,0,1,2.896,1,0.771541667,1,88.45833333,1,271.5,1,-9999,-9999,398.554,1,-9999,15.866,5.022,13.868,-9999,0,0,0,-9999,1,19.1253,-9999,-9999,-9999,-9999,1.82124,25.5792,-9999,-9999,-9999,-9999,5.84264,1.45453,1,0.195367,1.5047,1.50588,1.72587,1,1,1,1.57138,1.57138,1.94711,2.45191,0.0666792,0.0666792,0.450826,0.666684,1.48624,1.48354,1.60343,1.69281,0,0,0,0,-9999,-9999
20100205,2/5/2010,2010,2,5,-6.133,1,197.062,103.48,1,212.236,0,1.751,1,99.194,1,0,1,2.017,1,0.486291667,1,72.79166667,1,199,1,-9999,0,398.321,1,-9999,15.867,5.022,13.85,-9999,0,0,0,-9999,1,10.9274,-9999,-9999,-9999,-9999,1.61847,32.2083,-9999,-9999,-9999,-9999,5.19107,1.32455,1,0.184327,0.935558,1.57744,1.96477,1,1,0.916667,1.49436,1.48909,1.83567,2.25786,0.558805,0.313678,0.46391,0.533138,1.54723,1.54685,1.6261,1.76842,0,0,0,0,-9999,-9999
20100206,2/6/2010,2010,2,6,-9.1,1,199.482,83.915,1,225.017,0,1.597,1,98.157,1,0,1,2.683,1,0.582208333,1,64.875,1,161.375,1,-9999,0,397.5,1,-9999,15.92,5.024,13.842,-9999,0,0,0,-9999,1,5.60925,-9999,-9999,-9999,-9999,0.879427,25.7708,-9999,-9999,-9999,-9999,4.41289,0.395693,1,0.174593,0.393276,0.613843,1.397,1,1,0.958333,1.10587,1.11127,1.49297,1.73273,0.712699,0.349978,0.681831,0.735667,1.32061,1.32881,1.39266,1.55799,0,0,0,0,-9999,-9999
20100207,2/7/2010,2010,2,7,-8.9,1,201.94,147.507,1,181.04,0,1.349,1,97.868,1,0,1,3.942,1,1.003166667,1,90.25,1,283.6666667,1,-9999,0,396.221,1,-9999,15.866,5.022,13.868,-9999,0,0,0,-9999,1,14.6783,-9999,-9999,-9999,-9999,1.66094,58.0083,-9999,-9999,-9999,-9999,4.93878,1.87842,1,0.178131,1.87391,1.89016,1.91791,1,1,1,1.18155,1.18369,1.48869,1.62546,-0.692357,-0.6902,-0.401468,-0.301056,1.39216,1.39851,1.42992,1.65188,0,0,0,0,-9999,-9999
20100208,2/8/2010,2010,2,8,-7.025,1,204.434,136.24,1,197.437,0,1.51,1,98.049,1,0,1,3.233,1,0.919333333,1,86.16666667,1,262,1,-9999,0,397.087,1,-9999,15.867,5.022,13.85,-9999,0,0,0,-9999,1,16.9032,-9999,-9999,-9999,-9999,1.7788,52.2208,-9999,-9999,-9999,-9999,5.28746,1.88556,1,0.183976,1.88556,1.89241,1.91789,1,1,1,1.42199,1.42235,1.64555,1.78652,-0.463567,-0.463208,-0.24001,-0.145673,1.57169,1.57326,1.59751,1.83413,0,0,0,0.0148903,-9999,-9999
20100209,2/9/2010,2010,2,9,-4.667,1,206.965,144.3,1,223.603,0,2.052,1,98.425,1,0,1,2.133,1,0.573958333,1,104.625,1,277.5,1,-9999,0,397.9,1,-9999,15.92,5.024,13.842,-9999,0,0,0,-9999,1,12.0037,-9999,-9999,-9999,-9999,1.62271,53.8667,-9999,-9999,-9999,-9999,5.46045,1.99464,1,0.193564,1.95388,2.01037,2.05136,1,1,1,1.82094,1.78162,1.84352,1.99686,-0.132941,-0.169621,-0.132821,-0.0576594,1.82633,1.82214,1.83723,2.04839,0,0,0,0.0485023,-9999,-9999
20100210,2/10/2010,2010,2,10,-2.746,1,209.531,35.533,1,286.126,0,1.181,1,96.839,1,0.6,1,3.283,1,0.730333333,1,57.79166667,1,68.33333333,1,-9999,0,398.804,1,-9999,15.866,5.022,13.868,-9999,0,0,0,-9999,1,3.87823,-9999,-9999,-9999,-9999,1.48489,-17.35,-9999,-9999,-9999,-9999,5.97254,1.66398,1,0.207312,1.53009,1.72903,1.78326,1,1,1,2.15906,2.07321,2.15906,2.24541,0.628967,0.437369,0.47666,0.589573,2.04188,2.04085,2.05832,2.24994,0,0,0,0.0125153,-9999,-9999
20100211,2/11/2010,2010,2,11,-2.358,1,212.13,154.223,1,223.38,0,2.164,1,96.975,1,0,1,4.475,1,1.038375,1,98.375,1,296.5833333,1,-9999,-9999,396.496,1,-9999,15.867,5.022,13.85,-9999,0,0,0,-9999,1,12.5444,-9999,-9999,-9999,-9999,1.4268,46.4292,-9999,-9999,-9999,-9999,5.44696,2.3451,1,0.202816,2.32769,2.35511,2.36792,1,1,1,2.33585,2.21232,2.3342,2.37281,0.00816093,-0.130183,-0.0302535,0.00816093,2.12511,2.12394,2.15051,2.24604,0,0,0,0.0181957,-9999,-9999
20100212,2/12/2010,2010,2,12,-4.846,1,214.762,158.015,1,186.571,0,2.52,1,97.725,1,0,1,2.858,1,0.779166667,1,92.79166667,1,303.875,1,-9999,0,396.653,1,-9999,15.92,5.024,13.842,-9999,0,0,0,-9999,1,18.4311,-9999,-9999,-9999,-9999,1.6261,49.1375,-9999,-9999,-9999,-9999,5.41485,2.44984,1,0.215498,2.25879,2.43509,2.43896,1,1,1,2.03982,2.03148,2.08576,2.19777,-0.399138,-0.407479,-0.379467,-0.0885519,1.92778,1.92787,1.99173,2.01873,0,0,0,0,-9999,-9999
20100213,2/13/2010,2010,2,13,-5.942,1,217.425,111.735,1,220.799,0,2.171,1,97.017,1,0,1,2.95,1,0.778291667,1,78.83333333,1,214.875,1,-9999,0,396.983,1,-9999,15.866,5.022,13.868,-9999,0,0,0,-9999,1,19.0611,-9999,-9999,-9999,-9999,1.61361,39.4542,-9999,-9999,-9999,-9999,5.40665,1.95728,1,0.183891,1.95084,1.95982,2.26839,1,1,0.958333,1.94395,1.94395,2.07898,2.18162,-0.00689314,-0.0914219,-0.0361579,0.0123001,1.98743,1.98906,2.00961,2.05569,0,0,0,0,-9999,-9999
20100214,2/14/2010,2010,2,14,-3.35,1,220.119,104.932,1,247.66,0,1.791,1,96.839,1,0,1,3.4,1,0.994583333,1,89.91666667,1,201.7916667,1,-9999,0,396.854,1,-9999,15.867,5.022,13.85,-9999,0,0,0,-9999,1,16.0988,-9999,-9999,-9999,-9999,1.64361,51.3875,-9999,-9999,-9999,-9999,5.24682,3.03584,1,0.260196,3.03584,3.06441,3.14566,1,1,1,2.47938,2.44599,2.49623,2.65559,-0.556463,-0.589846,-0.543301,-0.469104,2.53388,2.53469,2.56596,2.62018,0,0,0,0,-9999,-9999
20100215,2/15/2010,2010,2,15,-2.525,1,222.842,63.548,1,235.253,0,1.93,1,97.554,1,0,1,2.725,1,0.841761905,0.875,54.83333333,1,122.2083333,1,-9999,0,397.817,1,-9999,15.92,5.024,13.842,-9999,0,0,0,-9999,1,11.4363,-9999,-9999,-9999,-9999,1.64615,15.2291,-9999,-9999,-9999,-9999,4.8079,2.78771,1,0.235576,2.74145,2.81437,2.94439,1,1,1,2.71825,2.67347,2.75773,2.98429,-0.0232027,-0.0679816,-0.0231179,0.0399016,2.66081,2.66081,2.69367,2.97351,0,0,0,0,-9999,-9999
20100216,2/16/2010,2010,2,16,-3.471,1,225.594,28.773,1,284.8,0,0.352,1,96.977,1,9.5,1,2.517,1,0.568166667,1,52.16666667,1,55.33333333,1,-9999,0,400.448,1,-9999,15.866,5.022,13.868,-9999,0,0,0,-9999,1,1.38126,-9999,-9999,-9999,-9999,1.19488,-16.0042,-9999,-9999,-9999,-9999,4.83837,2.28482,1,0.218025,2.16662,2.50601,2.67933,1,1,1,2.62763,2.62758,2.84547,3.09854,0.461007,0.400992,0.43761,0.460962,2.64556,2.65747,2.71233,3.23633,0,0,0,0,-9999,-9999
20100217,2/17/2010,2010,2,17,-3.6,1,228.372,79.322,1,243.27,0,0.932,1,96.843,1,1.4,1,2.054,1,0.551458333,1,76.79166667,1,152.5416667,1,-9999,0,399.204,1,-9999,15.867,5.022,13.85,-9999,0,0,0,-9999,1,10.4911,-9999,-9999,-9999,-9999,1.71792,5.2375,-9999,-9999,-9999,-9999,5.96939,2.27481,1,0.221862,2.03577,2.37277,2.78143,1,1,0.958333,2.69845,2.69837,3.00986,3.28975,0.662678,0.497859,0.61115,0.662678,3.09016,3.1162,3.18541,3.88149,0,0,0,0,-9999,-9999
20100218,2/18/2010,2010,2,18,-0.679,1,231.176,141.765,1,247.519,0,1.664,1,96.857,1,0,1,3.171,1,0.870208333,1,117.375,1,272.625,1,-9999,-9999,397.604,1,-9999,15.92,5.024,13.842,-9999,0,0,0,-9999,1,22.9197,-9999,-9999,-9999,-9999,1.71275,43.1083,-9999,-9999,-9999,-9999,5.77655,4.17557,1,0.279482,3.99308,4.22649,4.59891,1,1,1,3.23506,3.1761,3.34262,3.65677,-0.758016,-0.94831,-0.893528,-0.862318,4.1858,4.18412,4.25765,4.82062,0,0,0,0,-9999,-9999
20100219,2/19/2010,2010,2,19,-0.788,1,234.006,125.948,1,245.042,0,2.152,1,97.386,1,0,1,3.662,1,1.053958333,1,100.2916667,1,242.2083333,1,-9999,0,395.404,1,-9999,15.866,5.022,13.868,-9999,0,0,0,-9999,1,17.9107,-9999,-9999,-9999,-9999,1.73322,57.975,-9999,-9999,-9999,-9999,6.27911,4.50855,1,0.290665,4.49546,4.51806,4.54474,1,1,1,3.01834,2.97153,3.228,3.49975,-1.47712,-1.52569,-1.29005,-1.0576,4.35052,4.33788,4.39523,4.62909,0,0,0,0,-9999,-9999
20100220,2/20/2010,2010,2,20,0.508,1,236.858,168.632,1,241.828,0,2.258,1,98.117,1,0,1,2.796,1,0.799916667,1,120.375,1,324.2916667,1,-9999,0,396.962,1,-9999,15.867,5.022,13.85,-9999,0,0,0,-9999,1,14.7107,-9999,-9999,-9999,-9999,1.65569,65.3833,-9999,-9999,-9999,-9999,5.96256,3.46049,1,0.268504,3.43757,3.55122,3.76092,1,1,0.958333,3.09342,3.00505,3.25736,3.52317,-0.344153,-0.394714,-0.327627,-0.269316,4.26654,4.25955,4.34551,4.48801,0,0,0,0,-9999,-9999
20100221,2/21/2010,2010,2,21,-1.537,1,239.733,125.645,1,234.058,0,2.29,1,98.164,1,0,1,3.146,1,0.867,1,80.04166667,1,241.625,1,-9999,0,396.333,1,-9999,15.92,5.024,13.842,-9999,0,0,0,-9999,1,18.1283,-9999,-9999,-9999,-9999,1.74189,49.3208,-9999,-9999,-9999,-9999,6.83251,3.53074,1,0.266047,3.52323,3.53511,3.71622,1,1,1,2.48107,2.48104,2.86617,3.04898,-1.04216,-1.04219,-0.672688,-0.659451,3.08066,3.07812,3.24035,3.48369,0,0,0,0,-9999,-9999
20100222,2/22/2010,2010,2,22,0.017,1,242.63,160.182,1,236.883,0,2.589,1,98.469,1,0,1,2.442,1,0.521333333,1,109.2083333,1,308.0416667,1,-9999,0,398.496,1,-9999,15.866,5.022,13.868,-9999,0,0,0,-9999,1,3.84384,-9999,-9999,-9999,-9999,0.958454,38.5864,-9999,-9999,-9999,-9999,6.27889,2.412,1,0.233584,2.21136,2.54573,3.28999,1,1,1,2.50755,2.50381,2.73712,2.8721,0.296193,-0.43178,0.186385,0.296193,2.63884,2.63631,2.70112,2.873,0.143914,0,0.0464105,0.149422,-9999,-9999
20100223,2/23/2010,2010,2,23,-0.183,1,245.547,31.547,1,298.288,0,0.797,1,98.495,1,4.7,1,3.238,1,0.657875,1,55.875,1,60.66666667,1,-9999,0,400.925,1,-9999,15.867,5.022,13.85,-9999,0,0,0,-9999,1,1.6136,-9999,-9999,-9999,-9999,0.916016,-11.4083,-9999,-9999,-9999,-9999,6.51629,1.25248,1,0.292805,1.06238,1.36443,1.61063,1,1,1,2.20275,2.20271,2.43247,2.50744,1.14037,0.896809,1.02961,1.09847,2.34912,1.75223,2.35721,2.46142,0.343511,0,0.102783,0.362544,-9999,-9999
20100224,2/24/2010,2010,2,24,0.925,1,248.482,35.338,1,319.773,0,0.285,1,98.03,1,21.4,1,4.433,1,-9999,0,58.70833333,1,67.95833333,1,-9999,0,396.383,1,-9999,15.92,5.024,13.842,-9999,0,0,0,-9999,1,2.4588,-9999,-9999,-9999,-9999,0.764014,-48.5647,-9999,-9999,-9999,-9999,6.12824,1.69451,1,0.223048,1.65397,1.77108,1.77792,1,1,1,2.23749,2.23749,2.35489,2.54379,0.583523,0.573895,0.660388,0.754034,2.39438,1.25274,2.42991,2.59915,0.572084,0.00681281,0.201804,0.603528,-9999,-9999
20100225,2/25/2010,2010,2,25,3.087,1,251.435,28.557,1,328.303,0,0.327,1,96.839,1,39.8,1,4.2,1,-9999,-9999,58.70833333,1,54.91666667,1,-9999,-9999,397.346,1,-9999,15.866,5.022,13.868,-9999,0,0,0,-9999,1,1.32779,-9999,-9999,-9999,-9999,0.819088,-33.9829,-9999,-9999,-9999,-9999,4.96878,2.92268,1,0.24714,2.88229,2.98431,2.98431,1,1,1,2.50878,2.46903,2.60355,2.83725,-0.373513,-0.38578,-0.343516,-0.147061,2.80449,1.46139,2.82437,3.11508,0.661556,0.0164503,0.264208,0.696022,-9999,-9999
20100226,2/26/2010,2010,2,26,-0.467,1,254.406,53.517,1,298.627,0,0.541,1,96.254,1,11.4,1,3.712,1,0.752631579,0.791666667,69.875,1,102.9166667,1,-9999,0,401.471,1,-9999,15.867,5.022,13.85,-9999,0,0,0,-9999,1,4.31836,-9999,-9999,-9999,-9999,1.06558,-24.9523,-9999,-9999,-9999,-9999,6.39913,1.60738,1,0.251166,1.42158,1.67838,2.11321,1,1,1,1.99399,1.99393,2.30152,2.57487,0.572418,0.456666,0.503287,0.572418,2.32276,1.25209,2.32379,2.5963,0.75926,0.0508314,0.413725,0.788372,-9999,-9999
20100227,2/27/2010,2010,2,27,-0.854,1,257.391,86.927,1,264.427,0,0.608,1,97.071,1,2.7,1,1.129,1,0.23425,1,72.70833333,1,167.1666667,1,-9999,0,405.058,1,-9999,15.92,5.024,13.842,-9999,0,0,0,-9999,1,9.86608,-9999,-9999,-9999,-9999,1.34731,22.3,-9999,-9999,-9999,-9999,7.21189,1.60188,1,0.231348,1.02719,1.83566,2.22064,1,1,1,1.91389,1.91381,2.25508,2.48308,0.8867,0.30212,0.41446,0.882375,1.67669,1.27104,1.68007,1.77643,0.646429,0.116323,0.389156,0.657524,-9999,-9999
20100228,2/28/2010,2010,2,28,-1.392,1,260.391,60.732,1,261.439,0,0.793,1,97.448,1,0,1,1.746,1,0.368916667,1,58,1,116.7916667,1,-9999,0,405.056,1,-9999,15.866,5.022,13.868,-9999,0,0,0,-9999,1,6.93955,-9999,-9999,-9999,-9999,1.43193,-0.816667,-9999,-9999,-9999,-9999,6.69501,1.44744,1,0.244156,1.09674,1.58923,1.87359,1,1,0.958333,1.81981,1.8197,2.16776,2.31072,0.723064,0.495887,0.556164,0.722783,1.37303,1.21133,1.35947,1.3779,0.474777,0.102763,0.316817,0.467268,-9999,-9999
20100301,3/1/2010,2010,3,1,1.575,1,263.404,123.717,1,281.294,0,1.559,1,97.45,1,0.3,1,4.4,1,1.088,1,109.0833333,1,237.9166667,1,-9999,0,399.283,1,-9999,15.867,5.022,13.85,-9999,0,0,0,-9999,1,9.60349,-9999,-9999,-9999,-9999,1.41479,-4.7125,-9999,-9999,-9999,-9999,6.75593,1.09865,1,0.220876,0.99036,1.15304,1.37837,1,1,0.958333,2.12864,2.12843,2.26149,2.47784,1.13828,0.826444,1.09947,1.13828,1.6041,1.54472,1.57608,1.61027,0.759498,0.25222,0.531236,0.746763,-9999,-9999
20100302,3/2/2010,2010,3,2,3.592,1,266.43,147.507,1,280.241,0,3.079,1,98.242,1,0,1,1.825,1,0.344125,1,121.8333333,1,283.6666667,1,-9999,0,399.213,0.625,-9999,15.92,5.024,13.842,-9999,0,0,0,-9999,1,5.147,-9999,-9999,-9999,-9999,0.853224,39.7167,-9999,-9999,-9999,-9999,8.12095,1.13047,0.666667,0.229428,1.03497,1.2043,1.22206,0.791667,0.625,0.708333,2.15072,2.14932,2.2198,2.52789,0.946424,0.920193,1.02522,1.32483,1.9143,1.85144,1.90353,1.95665,0.808221,0.364026,0.629855,0.793307,-9999,-9999
20100303,3/3/2010,2010,3,3,0.017,1,269.466,63.852,1,291.742,0,1.211,1,97.671,1,0.9,1,2.833,1,0.660208333,1,68.04166667,1,122.7916667,1,-9999,0,401.289,1,-9999,15.866,5.022,13.868,-9999,0,0,0,-9999,1,5.97859,-9999,-9999,-9999,-9999,0.82786,2.68333,-9999,-9999,-9999,-9999,6.72643,1.28044,0.958333,0.22607,0.966054,1.32011,1.64652,1,0.958333,0.875,1.52264,1.52264,1.76744,2.0949,0.556587,0.386717,0.471254,0.543793,1.64544,1.55301,1.62106,1.63803,0.34835,0.197069,0.321712,0.346226,-9999,-9999
20100304,3/4/2010,2010,3,4,0.571,1,272.512,111.605,1,281.135,0,2.128,1,97.636,1,0,1,3.108,1,0.628583333,1,96.375,1,214.625,1,-9999,-9999,399.483,0.958333,-9999,15.867,5.022,13.85,-9999,0,0,0,-9999,1,9.08785,-9999,-9999,-9999,-9999,0.967396,39.3458,-9999,-9999,-9999,-9999,6.18554,1.41707,0.875,0.226408,0.936114,1.44868,1.78121,0.958333,0.875,0.833333,1.36449,1.36449,1.60762,2.02429,0.428376,0.158933,0.356271,0.428106,1.75754,1.66143,1.73412,1.76446,0.466544,0.373771,0.434964,0.475872,-9999,-9999
20100305,3/5/2010,2010,3,5,0.721,1,275.567,157.798,1,246.698,0,3.974,1,98.52,0.75,0,1,2.679,1,0.644833333,0.75,159.1111111,0.75,303.4583333,1,-9999,0,398.982,1,-9999,15.92,5.024,13.842,-9999,0,0,0,-9999,1,14.8403,-9999,-9999,-9999,-9999,1.51168,51.3858,-9999,-9999,-9999,-9999,7.63849,0.9668,1,0.213017,0.88807,0.996392,1.59823,1,1,0.833333,1.2497,1.2493,1.47684,1.91005,0.361632,0.218068,0.361233,0.445521,1.77728,1.68664,1.71389,1.80724,0.581883,0.482389,0.524026,0.599165,-9999,-9999
20100306,3/6/2010,2010,3,6,2.529,1,278.628,204.122,1,220.563,0,5.606,1,98.781,0,0,1,1.9,1,-9999,0,-9999,0,392.5416667,1,-9999,0,403.597,0.916667,-9999,15.866,5.022,13.868,-9999,0,0,0,-9999,1,12.6756,-9999,-9999,-9999,-9999,1.55873,63.5759,-9999,-9999,-9999,-9999,8.58625,0.906433,0.75,0.209407,0.839614,1.00748,1.33249,0.833333,0.708333,0.333333,1.34516,1.34413,1.46802,1.88715,0.524512,0.409019,0.503235,0.554134,2.16349,1.90032,2.08139,2.28768,0.837875,0.650104,0.787667,0.916679,-9999,-9999
20100307,3/7/2010,2010,3,7,3.696,1,281.697,205.378,1,232.503,0,4.548,1,98.408,0,0,1,1.642,1,-9999,0,-9999,0,394.9583333,1,-9999,0,402.703,0.875,-9999,15.867,5.022,13.85,-9999,0,0,0,-9999,1,14.1487,-9999,-9999,-9999,-9999,2.20913,63.6582,-9999,-9999,-9999,-9999,8.06803,0.483321,0.75,0.202247,0.479402,0.489774,0.607059,0.833333,0.833333,0.666667,1.37279,1.36426,1.43928,1.82655,0.883021,0.873284,0.955955,1.22187,2.59794,2.161,2.34886,2.59794,1.15518,0.845226,0.953792,1.14625,-9999,-9999
20100308,3/8/2010,2010,3,8,4.783,1,284.771,207.177,1,238.912,0,4.617,1,98.015,0,0,1,1.942,1,-9999,0,-9999,0,398.4166667,1,-9999,0,403.688,0.875,-9999,15.92,5.024,13.842,-9999,0,0,0,-9999,1,13.217,-9999,-9999,-9999,-9999,2.17667,55.3933,-9999,-9999,-9999,-9999,8.04123,0.221141,0.666667,0.207352,0.221141,0.367895,0.542524,0.666667,0.708333,0.791667,1.38903,1.37367,1.40652,1.75536,0.827514,0.825353,1.18537,1.47002,3.05512,2.35778,2.6042,2.87568,1.47498,0.974735,1.09834,1.32452,-9999,-9999
20100309,3/9/2010,2010,3,9,2.504,1,287.849,218.747,1,226.683,0,4.928,1,98.369,0.375,0,1,1.642,1,0.424923077,0.541666667,-9999,0,420.6666667,1,-9999,0,400.325,1,-9999,15.866,5.022,13.868,-9999,0,0,0,-9999,1,13.9278,-9999,-9999,-9999,-9999,1.75055,72.1876,-9999,-9999,-9999,-9999,8.27855,0.46741,0.833333,0.236533,0.0250917,0.34995,0.610278,0.666667,0.833333,1,1.17028,1.16589,1.21273,1.4847,0.551356,0.550715,0.862782,1.45852,2.90794,1.8268,2.40697,2.66996,1.8126,1.11665,1.35309,1.62069,-9999,-9999
20100310,3/10/2010,2010,3,10,3.642,1,290.931,219.527,1,236.865,0,6.075,1,98.842,1,0,1,1.304,1,0.246695652,0.958333333,150.5,1,422.1666667,1,-9999,0,403.025,1,-9999,15.867,5.022,13.85,-9999,0,0,0,-9999,1,10.1164,-9999,-9999,-9999,-9999,1.41773,68.1875,-9999,-9999,-9999,-9999,8.14185,0.719377,0.875,0.219791,0.377465,0.690274,0.777639,0.583333,0.875,0.916667,1.19147,1.15905,1.19147,1.39759,0.403974,0.394005,0.448121,1.01267,2.91179,1.98718,2.47585,3.02927,1.75806,1.13658,1.24281,1.75806,-9999,-9999
20100311,3/11/2010,2010,3,11,2.987,1,294.014,51.697,1,288.04,0,2.609,1,99.199,1,2.2,1,1.513,1,0.2694,0.833333333,65.875,1,99.41666667,1,-9999,-9999,414.312,1,-9999,15.92,5.024,13.842,-9999,0,0,0,-9999,1,5.97816,-9999,-9999,-9999,-9999,1.08679,-6.13795,-9999,-9999,-9999,-9999,7.94345,0.604844,1,0.244243,0.490786,0.579989,0.691034,0.958333,0.958333,1,1.08164,1.04932,1.08164,1.23699,0.35124,0.350784,0.488649,0.741962,1.8328,1.48905,1.8328,2.82427,0.789866,0.479672,0.70362,0.949773,-9999,-9999
20100312,3/12/2010,2010,3,12,2.817,1,297.099,91.173,1,311.639,0,2.269,1,99.475,1,0,1,3.167,1,0.656166667,1,98.625,1,175.3333333,1,-9999,0,402.792,1,-9999,15.866,5.022,13.868,-9999,0,0,0,-9999,1,8.20182,-9999,-9999,-9999,-9999,1.04753,18.9042,-9999,-9999,-9999,-9999,8.51228,0.153566,1,0.207582,0.166226,0.168242,0.214918,1,1,1,1.01726,0.973122,1.01726,1.09274,0.850741,0.805694,0.850741,0.880036,1.33985,1.33472,1.46026,2.85227,0.855707,0.811824,0.867301,1.07778,-9999,-9999
20100313,3/13/2010,2010,3,13,0.987,1,300.183,44.265,1,315.517,0,1.003,1,98.962,1,16.9,1,5.913,1,1.2825,1,57.08333333,1,85.125,1,-9999,0,397.779,1,-9999,15.867,5.022,13.85,-9999,0,0,0,-9999,1,3.41521,-9999,-9999,-9999,-9999,1.03491,-47.4125,-9999,-9999,-9999,-9999,7.35557,0.544805,1,0.193633,0.544805,0.544805,0.544805,1,1,1,0.9074,0.861393,0.888287,0.90707,0.362595,0.316588,0.343482,0.362264,0.963035,0.963035,1.24757,2.61255,0.559632,0.474997,0.547598,0.730311,-9999,-9999
