TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20050604,20.326,1,482.478,350.095,1,320.24,0,13.52,1,98.398,1,0,1,2.415,1,0.347208333,1,208.6019375,1,767.5708958,1,69.89606667,0.625,390.139,1,20.98,1,14.206,1,5.14781,1,91.3588,0.979167,112.399,107.17,114.637,4.86931,72.2997,0.979167,88.9507,84.8121,90.7219,4.2049,-1.61937,0.916667,0.527982,-1.69653,-1.63146,-1.61204,0.916667,0.916667,0.916667,4.88193,4.88193,5.01579,5.12374,6.71662,6.53828,6.68398,6.73193,6.54631,6.62143,6.72997,6.95359,7.83367,7.73412,7.83113,8.03826,-9999,-9999
20050605,16.01,1,483.06,349.192,1,288.845,0,9.161,1,98.665,1,0,1,2.729,1,0.42225,1,199.1774583,1,754.6628125,1,70.0121,0.625,383.693,1,20.093,1,13.721,1,0.150208,1,85.7049,0.916667,105.443,100.537,108.129,4.81319,93.4057,0.9375,114.918,109.571,117.845,4.44043,-3.13098,0.916667,0.62574,-3.26924,-3.15036,-3.11448,0.916667,0.916667,0.916667,4.28552,4.13543,4.28396,4.30462,7.43627,7.32217,7.40749,7.43935,3.74686,3.2397,3.63733,3.74686,6.26699,6.00056,6.20909,6.26699,-9999,-9999
20050606,14.606,1,483.604,343.948,1,291.272,0,8.554,1,99.015,1,0,1,2.693,1,0.4393125,1,200.6178125,1,745.5106458,1,68.14763333,0.625,383.399,1,19.253,1,13.334,1,-1.35679,1,71.102,0.916667,88.3414,84.1268,90.554,4.45708,87.8951,0.916667,109.206,103.996,111.941,4.40293,-1.56508,0.854167,0.554797,-1.70566,-1.62762,-1.56416,0.854167,0.875,0.854167,4.18686,3.92648,4.12516,4.23656,5.72689,5.53382,5.6438,5.82214,2.80075,1.99349,2.66748,2.77467,5.08225,4.58036,5.03038,5.07862,-9999,-9999
20050607,15.066,1,484.113,360.417,1,295.201,0,9.568,1,99.142,1,0,1,2.48,1,0.401020833,1,212.8554167,1,781.3265208,1,71.7025,0.625,385.245,1,19.061,1,13.032,1,1.22187,1,79.0842,0.895833,98.3298,93.5712,101.777,4.12257,103.843,0.895833,129.114,122.866,133.641,4.57701,-1.09956,0.895833,0.458287,-1.40942,-1.16478,-1.10381,0.875,0.895833,0.895833,4.29538,4.01755,4.29538,4.4084,5.41863,5.21572,5.41031,5.51007,3.47004,2.53451,3.44262,3.47004,4.93801,4.26425,4.90637,4.95464,-9999,-9999
20050608,14.091,1,484.585,100.12,1,367.978,0,1.882,1,99.075,1,12.446,1,2.183,0.9375,0.316444444,0.9375,40.45689583,1,246.3037292,1,32.2093,0.625,407.666,1,17.761,1,12.89,1,-4.00225,1,35.1605,1,44.1195,41.6013,45.6783,3.3679,4.00455,1,5.02493,4.73813,5.20247,2.61015,4.71075,0.979167,0.53814,4.39272,4.69072,4.77204,1,0.979167,0.958333,3.83969,3.5603,3.7778,3.86259,-0.934053,-1.15267,-0.934053,-0.84802,4.05123,3.32272,3.98611,4.05123,2.71916,2.17017,2.6291,2.71916,-9999,-9999
20050609,17.496,1,485.021,188.78,1,357.661,0,4.485,1,98.923,1,3.556,1,1.566,1,0.240958333,1,116.4562292,1,429.0443125,1,44.1833,0.625,393.706,1,18.825,1,14.082,1,1.57292,1,64.7417,1,81.2381,74.4903,84.1085,3.70246,35.1067,1,44.0521,40.393,45.6086,3.25676,1.03596,1,0.480516,0.432119,0.751528,1.03596,1,0.979167,1,3.99681,3.89095,4.00512,4.13915,3.04991,2.94067,3.27699,3.49519,4.9282,4.67101,4.80285,4.99395,4.6129,4.28856,4.41634,4.63151,-9999,-9999
20050610,19.319,1,485.42,339.852,1,335.724,0,8.461,1,98.64,1,0,1,2.015,1,0.3189375,1,215.7046458,1,757.6145208,1,68.9017,0.625,390.837,1,19.945,1,15.208,1,4.87121,1,87.6945,0.916667,107.891,100.899,113.927,4.81055,86.952,0.916667,106.978,100.045,112.963,4.57366,-1.47444,0.916667,0.455878,-1.74016,-1.52706,-1.47444,0.9375,0.916667,0.916667,3.86817,3.81965,3.99715,4.11732,5.50218,5.34261,5.62783,5.67783,5.20359,5.04694,5.1836,5.29824,5.73437,5.72072,5.77657,5.88805,-9999,-9999
20050611,20.429,1,485.782,347.713,1,328.561,0,11.015,1,98.4,1,0,1,1.993,1,0.3051875,1,216.7852708,1,770.0705208,1,70.3934,0.625,390.917,1,20.841,1,14.935,1,4.64523,1,82.6592,0.875,103.721,95.1057,107.386,4.83774,82.6067,0.875,103.655,95.0453,107.318,4.56905,-1.82849,0.854167,0.455887,-1.88903,-1.82849,-1.76151,0.875,0.854167,0.854167,3.61476,3.53254,3.79222,3.89483,5.61147,5.44325,5.53614,5.75114,4.90543,4.81293,4.93889,5.119,5.67948,5.70046,5.78699,5.89196,-9999,-9999
20050612,22.069,1,486.108,361.845,1,328.005,0,16.19,1,98.671,1,0,1,2.454,1,0.350916667,1,218.0218125,1,787.173,1,71.5699,0.625,391.583,1,21.159,1,14.404,1,3.08398,1,94.2271,0.854167,116.517,108.416,122.414,4.69341,74.899,0.854167,92.6167,86.1771,97.3043,4.4591,-1.27502,0.854167,0.393152,-1.24903,-1.1508,-1.08381,0.770833,0.833333,0.875,3.38524,3.3418,3.59169,3.74582,4.7738,4.53065,4.77972,4.88682,4.40658,4.33976,4.42855,4.62176,5.49863,5.43555,5.57628,5.71957,-9999,-9999
20050613,24.87,1,486.398,361.999,1,327.564,0,21.774,1,98.683,1,0,1,1.876,1,0.239625,1,214.0124792,1,785.5622917,1,72.09203333,0.625,393.891,1,21.971,1,13.936,1,6.71529,1,89.7158,1,112.606,104.862,117.188,4.25793,67.209,1,84.3569,78.5558,87.7891,4.13999,-2.36246,1,0.412729,-2.47583,-2.36246,-2.25182,0.9375,1,1,3.22273,3.23811,3.46101,3.7068,5.81201,5.60982,5.93684,6.10054,3.7169,3.58201,3.6284,3.73839,4.78387,4.64988,4.76955,4.83386,-9999,-9999
20050614,24.523,1,486.65,359.667,1,332.165,0,19.597,1,98.379,1,0,1,2.279,1,0.317354167,1,210.6087083,1,781.5124167,1,72.16656667,0.625,391.062,1,22.664,1,13.621,1,6.84617,1,83.0245,1,104.182,97.0414,108.447,4.14327,75.3054,1,94.4954,88.0191,98.3646,4.3589,-2.35867,1,0.392533,-2.47029,-2.35867,-1.84301,1,1,1,2.84817,2.84817,3.05164,3.22827,5.33905,5.18018,5.33923,5.53581,3.01015,2.76199,2.95132,4.20442,4.05923,4.00344,4.14684,4.81365,-9999,-9999
20050615,20.63,1,486.866,351.333,1,315.987,0,15.465,1,98.548,1,0,1,2.034,1,0.354270833,1,203.0083125,1,764.4905208,1,71.04776667,0.625,383.407,1,21.844,1,13.286,1,1.83942,1,72.1134,0.875,90.5127,84.2883,95.2616,3.73519,78.5368,0.875,98.5749,91.796,103.747,5.56731,-0.674115,0.875,0.460909,-0.6812,-0.586538,-0.471567,0.854167,0.875,0.875,2.55318,2.53614,2.60411,2.76775,3.2823,3.113,3.2823,3.49268,2.33055,2.07373,2.21825,5.99742,3.84894,3.80385,3.94454,6.17595,-9999,-9999
20050616,14.252,1,487.045,125.965,1,341.073,0,5.152,1,98.75,1,6.096,1,1.845,1,0.272291667,1,52.64060417,1,299.3463333,1,37.1979,0.625,389.673,1,19,1,12.904,1,-8.0875,1,34.3752,1,43.1458,41.548,45.4096,3.19046,23.1527,1,29.06,27.9838,30.5847,2.86092,-0.951488,1,0.471455,-1.16732,-1.00933,-0.951488,0.979167,0.979167,1,2.07698,1.86641,1.99866,2.07698,2.91867,2.92952,3.00893,3.34589,2.84328,2.70346,2.79209,6.03893,3.51821,3.38538,3.60076,5.95365,-9999,-9999
20050617,15.339,1,487.188,228.674,1,341.862,0,6.561,1,98.833,1,0.254,1,1.8,1,0.298458333,1,132.9938333,1,501.7544375,1,49.54453333,0.625,379.977,1,18.522,1,12.825,1,-3.23454,1,64.3962,0.979167,80.8264,78.1894,85.0671,3.77833,51.7252,0.979167,64.9225,62.8043,68.3288,3.79951,-1.85108,0.979167,0.428856,-2.01989,-1.9041,-1.85108,1,0.958333,0.979167,2.21747,1.96335,2.10471,2.22667,3.99109,3.93476,4.05358,4.30889,4.91152,4.91152,5.02325,5.80947,6.51165,6.35941,6.52154,6.98868,-9999,-9999
20050618,16.333,1,487.294,296.202,1,323.867,0,8.386,1,98.929,1,0,1,1.807,1,0.277020833,1,170.396125,1,650.153625,1,62.52116667,0.625,378.266,1,18.734,1,12.838,1,-1.4381,1,56.3941,0.979167,72.5764,68.4733,74.4964,3.56291,80.3456,0.979167,103.401,97.555,106.136,4.58657,-1.85024,0.9375,0.478572,-2.02777,-1.92469,-1.84179,0.9375,0.9375,0.958333,2.39098,2.08197,2.2668,2.40899,4.20442,4.16525,4.24265,4.27667,5.37158,5.17094,5.39852,5.5889,6.91898,6.56499,6.70407,6.87432,-9999,-9999
20050619,17.479,1,487.364,345.912,1,305.522,0,9.454,1,98.973,1,0,1,1.965,1,0.301,1,208.2690417,1,752.3092292,1,71.31306667,0.625,378.85,1,19.478,1,12.852,1,2.71658,1,60.9681,1,78.4628,74.027,79.6371,3.78704,105.262,1,135.467,127.808,137.494,5.06137,-1.63565,1,0.386493,-1.86314,-1.6945,-1.68252,0.958333,1,1,2.58746,2.21972,2.44021,2.60507,4.24029,4.13074,4.22627,4.29302,4.14431,4.08983,4.30774,4.45643,5.95528,5.64024,5.8769,5.9954,-9999,-9999
20050620,19.346,1,487.397,357.115,1,320.229,0,12.366,1,99.008,1,0,1,1.961,1,0.308416667,1,216.3490625,1,779.0295,1,73.13603333,0.625,378.634,1,20.317,1,12.8,1,4.69096,1,62.5315,1,78.486,75.9253,81.6792,3.5353,99.5084,1,124.897,120.822,129.979,5.25198,-1.55903,1,0.388613,-1.74994,-1.60376,-1.55903,0.979167,1,1,2.84625,2.48947,2.71708,2.84625,4.51143,4.30564,4.3624,4.4592,3.14444,3.11269,3.33137,3.4343,5.05623,4.79411,4.97161,5.09233,-9999,-9999
20050621,18.373,1,487.394,358.747,1,322.327,0,10.858,1,99.144,1,0,1,2.299,1,0.341520833,1,214.0648958,1,777.1152917,1,73.45093333,0.625,375.772,1,20.614,1,12.69,1,3.79794,1,58.2328,1,73.0905,70.7059,75.945,3.58664,109.333,1,137.229,132.752,142.588,5.66729,-1.71013,1,0.469266,-1.76869,-1.73116,-1.70369,1,1,1,2.70898,2.40077,2.53656,2.7064,4.50934,4.27291,4.3666,4.50098,2.23657,2.1708,2.31629,2.41061,4.89551,4.7089,4.82637,4.89724,-9999,-9999
20050622,20.465,1,487.353,357.124,1,324.281,0,14.463,1,98.946,1,0,1,1.713,0.5,-9999,0,212.1419583,1,773.7159167,1,73.22723333,0.625,378.676,0.8125,21.065,1,12.558,1,6.04431,1,56.9287,0.9375,71.4358,69.1032,74.2442,3.45226,90.989,0.9375,114.176,110.448,118.664,5.43428,-2.28061,0.916667,0.430971,-2.35796,-2.30074,-2.23787,0.895833,0.916667,0.916667,2.81654,2.60461,2.81654,2.96201,5.27486,5.00644,5.13856,5.22994,1.90078,1.89185,1.9439,2.00238,4.18226,4.08689,4.14667,4.18226,-9999,-9999
20050623,20.699,1,487.277,343.29,1,324.506,0,13.235,1,98.798,1,0,1,1.878,0.583333,0.409428571,0.583333333,205.3885,1,750.0849375,1,72.75483333,0.625,376.127,1,21.747,1,12.21,1,7.04154,1,63.0269,0.958333,79.088,76.5056,82.1972,3.46284,99.7747,0.958333,125.2,121.112,130.122,5.3474,-1.88813,0.958333,0.38092,-2.09458,-1.97755,-1.91529,0.958333,0.958333,0.958333,2.75305,2.59016,2.75305,2.97213,4.81371,4.70118,4.75225,4.93866,2.00747,1.9974,2.0211,2.05556,4.00896,3.96228,3.97318,4.01248,-9999,-9999
20050624,18.712,1,487.165,345.788,1,334.722,0,9.899,1,98.833,1,0,1,2.041,0.979167,0.301021277,0.979166667,207.9904167,1,752.41025,1,73.5753,0.625,376.136,1,21.605,1,11.794,1,5.4534,1,55.1078,1,69.1681,66.9115,71.9823,3.5392,111.7,1,140.2,135.626,145.904,5.54505,-1.78321,0.979167,0.414212,-2.00611,-1.80408,-1.76878,0.958333,0.958333,1,2.50058,2.37051,2.51653,2.73265,4.36113,4.33527,4.43812,4.53387,2.40363,2.29793,2.39828,2.43574,4.57479,4.48898,4.53372,4.57942,-9999,-9999
20050625,18.19,1,487.015,345.245,1,332.818,0,9.364,1,98.717,1,0,1,1.88,1,0.306708333,1,204.426125,1,753.5202292,1,73.52563333,0.625,373.525,1,21.531,1,11.632,1,4.81494,1,50.4351,1,63.7696,61.3941,65.8788,3.21306,103.676,1,131.086,126.203,135.422,5.56175,-1.80139,0.958333,0.372233,-2.00706,-1.80139,-1.63062,0.9375,0.958333,1,2.37745,2.28677,2.37745,2.65228,4.20853,4.2507,4.27805,4.3946,3.17945,2.83982,3.14021,3.25092,5.03349,4.72773,4.95882,5.04339,-9999,-9999
20050626,18.494,1,486.829,335.532,1,331.776,0,9.217,1,98.717,1,0,1,1.899,1,0.311333333,1,207.857,1,729.4118333,1,70.71633333,0.625,374.854,1,21.869,1,11.5,1,6.48092,1,46.8251,1,59.2052,56.8547,61.1634,2.98908,107.585,1,136.03,130.629,140.529,5.65204,-1.46118,0.916667,0.365375,-1.53883,-1.46118,-1.35761,0.9375,0.916667,0.9375,2.30426,2.20385,2.30426,2.58906,3.79847,3.7892,3.87112,3.99767,4.1248,3.36951,4.03115,4.15658,5.34979,4.80015,5.24951,5.33072,-9999,-9999
20050627,17.886,1,486.607,355.939,1,326.269,0,8.94,1,98.794,1,0,1,2.175,1,0.3274375,1,210.9249792,1,780.7334375,1,76.3181,0.625,375.44,1,21.735,1,11.321,1,5.46417,1,47.7547,1,61.0672,57.9835,62.5108,2.96938,121.031,1,154.77,146.955,158.429,5.4174,-1.83145,0.958333,0.370844,-2.03323,-1.8361,-1.80737,0.770833,0.979167,0.979167,2.1568,2.0316,2.1568,2.33288,3.98564,3.98564,4.05052,4.1916,5.14185,3.80036,4.66093,5.10334,6.60674,5.68268,6.31572,6.5341,-9999,-9999
20050628,19.783,1,486.349,355.935,1,335.584,0,10.83,1,98.917,1,0,1,2.027,1,0.294,1,213.2930208,1,776.5132917,1,75.95336667,0.625,375.689,1,22.167,1,11.215,1,7.94565,1,48.4168,0.979167,61.9138,58.7874,63.3775,3.00642,113.873,0.979167,145.617,138.264,149.06,5.31703,-2.27836,0.958333,0.371147,-2.44656,-2.2915,-2.04373,0.75,0.9375,0.9375,2.18981,2.10622,2.25157,2.41346,4.47797,4.43956,4.47626,4.55185,4.55607,3.32118,4.13139,4.55607,6.29681,5.28524,5.81542,6.08849,-9999,-9999
20050629,25.202,1,486.055,353.487,1,350.036,0,19.985,1,98.779,1,0,1,1.688,1,0.257083333,1,212.7774375,1,773.0862292,1,75.88716667,0.625,383.259,1,23.776,1,11.194,1,14.0298,1,60.0979,0.979167,77.1553,72.9705,78.6679,3.43966,103.263,0.979167,132.571,125.381,135.17,5.24785,-1.43801,0.916667,0.36692,-1.55007,-1.47729,-1.43614,0.895833,0.9375,0.916667,2.44929,2.47624,2.60418,2.77106,4.01982,3.94282,3.99435,4.28347,2.21566,1.92036,2.14998,2.41683,4.2675,3.52146,3.6928,3.89147,-9999,-9999
20050630,28.145,1,485.726,348.873,1,360.578,0,24.312,1,98.725,1,0,1,2.103,1,0.286416667,1,209.6,1,766.4245,1,75.58883333,0.625,384.457,1,25.471,1,11.196,1,15.8794,1,58.7797,1,75.1656,71.37,76.6583,3.27471,85.7856,1,109.7,104.16,111.878,4.62772,-1.19593,1,0.381611,-1.28659,-1.20978,-1.14097,0.979167,1,1,2.54774,2.57865,2.75473,2.88576,3.9077,3.77059,3.92009,4.22857,0.831137,0.852624,0.894066,1.68906,3.11589,2.45895,2.49618,2.85848,-9999,-9999
20050701,28.445,1,485.359,351.623,1,355.601,0,24.731,1,98.671,1,0,1,2.12,1,0.294354167,1,208.609375,1,771.0189375,1,76.40106667,0.625,388.259,1,26.284,1,11.083,1,15.1206,1,56.6727,0.979167,72.7579,68.9871,73.9103,3.24393,89.5142,0.979167,114.921,108.965,116.741,4.65858,-1.25851,0.958333,0.378748,-1.36669,-1.28288,-1.25463,0.958333,0.958333,0.958333,2.48591,2.51575,2.69844,2.78886,3.91147,3.84705,3.92868,4.08338,0.652003,0.655631,0.674183,1.29258,2.82604,2.33153,2.34839,2.65901,-9999,-9999
20050702,25.556,1,484.957,359.161,1,334.481,0,19.958,1,98.633,1,0,1,2.222,1,0.316208333,1,205.5098125,1,772.8036042,1,76.7655,0.625,382.571,1,25.82,1,10.856,1,11.8369,1,53.777,1,69.6401,67.8281,70.3939,3.15474,99.398,1,128.718,125.369,130.112,5.4626,-1.76622,0.958333,0.38515,-1.78728,-1.75902,-1.59689,0.958333,0.979167,0.958333,2.2288,2.24105,2.32176,2.43131,4.04108,3.86413,3.97294,4.10878,0.610473,0.617132,0.7005,0.965216,3.17422,2.92527,2.95974,3.10544,-9999,-9999
20050703,24.722,1,484.518,358.979,1,331.787,0,19.753,1,98.798,1,0,1,1.971,1,0.303520833,1,204.1458958,1,776.2712917,1,77.6853,0.625,372.877,1,25.555,1,10.629,1,10.9688,1,55.4966,1,71.8669,69.9969,73.7198,3.37011,114.861,1,148.743,144.873,152.578,5.5521,-1.28448,1,0.375378,-1.35528,-1.3195,-1.28588,1,1,1,2.1593,2.15707,2.1963,2.29804,3.55558,3.48293,3.54588,3.61045,0.740027,0.677809,0.739895,0.932461,2.98964,2.99188,3.05371,3.16471,-9999,-9999
20050704,25.793,1,484.045,353.28,1,339.359,0,21.261,1,98.879,1,0,1,1.841,1,0.285833333,1,206.5964167,1,769.7591667,1,77.16333333,0.625,378.398,1,25.969,1,10.481,1,12.7987,1,51.4504,0.979167,66.6272,64.8935,68.8279,3.23778,98.6359,0.979167,127.732,124.408,131.951,5.1292,-1.35515,0.958333,0.383302,-1.38298,-1.35252,-1.18545,0.958333,0.958333,0.958333,2.24779,2.24779,2.32846,2.39216,3.71079,3.49367,3.63871,3.70488,1.16867,0.888516,1.15018,1.31229,2.70929,2.72605,2.99513,3.10321,-9999,-9999
20050705,23.24,1,483.535,345.03,1,354.933,0,15.65,1,98.844,1,0,1,1.955,1,0.306770833,1,204.7768958,1,760.3960625,1,77.4865,0.625,376.442,1,25.662,1,10.296,1,9.94388,1,44.2077,1,57.2481,55.8958,59.139,3.23999,106.245,1,137.585,134.335,142.129,5.44044,-1.72148,0.979167,0.3991,-1.8111,-1.73894,-1.71924,1,1,0.979167,2.11399,2.09909,2.14474,2.17843,3.95713,3.86433,3.92509,3.9508,1.80963,1.36878,1.70971,1.81662,3.55165,3.57004,3.88481,3.96648,-9999,-9999
20050706,23.891,1,482.99,341.19,1,357.631,0,16.694,1,98.8,1,0,1,2.018,1,0.308479167,1,204.4547083,1,755.7654583,1,80.56993103,0.604166667,374.42,1,25.901,1,10.156,1,11.464,1,44.0582,0.979167,57.1277,55.7067,59.0389,3.21215,107.196,0.979167,138.995,135.537,143.645,5.3613,-1.45516,0.979167,0.398929,-1.48476,-1.45056,-1.3985,0.979167,0.979167,0.958333,2.17688,2.17106,2.23445,2.24458,3.70916,3.54282,3.69091,3.73094,2.46036,2.03927,2.10483,2.46262,3.84362,3.84821,3.96091,4.1911,-9999,-9999
20050707,23.309,1,482.409,347.842,1,344.672,0,16.798,1,98.904,1,0,1,1.985,1,0.322770833,1,204.1639583,1,773.3519375,1,79.5001,0.625,370.94,1,25.676,1,9.986,1,9.60398,1,44.2115,0.958333,57.8727,56.7599,60.1523,3.05951,112.469,0.958333,147.221,144.39,153.02,5.44517,-2.00235,0.958333,0.387632,-2.05785,-2.0128,-1.98289,0.958333,0.958333,0.958333,2.16233,2.15436,2.1931,2.22437,4.19841,4.14897,4.19841,4.23593,2.96183,2.18736,2.70405,2.95902,4.41985,4.06853,4.35332,4.53756,-9999,-9999
20050708,20.617,1,481.793,350.816,1,335.14,0,11.848,1,99.002,1,0,1,2.204,1,0.361041667,1,205.2984583,1,775.05025,1,79.9061,0.625,371.461,1,24.907,1,9.767,1,6.96608,1,37.0231,1,48.4631,47.5312,50.372,2.72279,115.935,1,151.759,148.841,157.737,5.44417,-2.15106,0.916667,0.377386,-2.18182,-2.15106,-2.04216,0.958333,0.916667,0.979167,2.02511,1.96251,2.00269,2.04379,4.13848,4.03907,4.15364,4.20148,2.88868,2.19832,2.61011,2.80738,4.82972,4.34801,4.68819,4.83887,-9999,-9999
20050709,19.879,1,481.142,343.841,1,348.488,0,9.556,1,99.033,1,0,1,2.31,1,0.368229167,1,203.0338333,1,767.9799375,1,79.96416667,0.625,371.413,1,24.693,1,9.627,1,6.9584,1,34.4297,1,44.643,43.5325,46.8435,2.67861,106.007,1,137.454,134.035,144.229,5.3178,-2.61025,0.916667,0.377273,-2.61025,-2.54328,-2.11244,0.916667,0.916667,0.875,2.02279,1.89769,1.92287,2.03092,4.42599,4.01441,4.48527,4.59785,2.60597,2.28373,2.56503,2.60353,4.90603,4.54627,4.85615,4.89611,-9999,-9999
20050710,21.559,1,480.455,346.504,1,349.82,0,12.792,1,99.062,1,0,1,1.959,1,0.314770833,1,207.6065833,1,757.6740833,1,80.66853333,0.625,369.256,1,24.837,1,9.506,1,8.49633,1,34.1023,0.958333,44.2185,43.0126,46.3981,2.74767,115.954,0.958333,150.351,146.251,157.763,5.47649,-2.76951,0.916667,0.374169,-2.76951,-2.67614,-2.54252,0.916667,0.9375,0.916667,2.12528,1.98232,2.04376,2.21955,4.71448,4.65845,4.75418,4.80809,2.68625,2.57144,2.69105,2.84473,4.53134,4.24303,4.44641,4.57936,-9999,-9999
20050711,25.59,1,479.733,348.844,1,352.713,0,18.723,1,98.981,1,0,1,1.94,1,0.2745625,1,209.3197292,1,771.3300208,1,80.4198,0.625,375.956,1,26.164,1,9.527,1,13.1949,1,39.4448,0.9375,51.1459,49.7511,53.667,3.03045,103.706,0.9375,134.469,130.802,141.098,5.22076,-1.04344,0.916667,0.372233,-1.10289,-1.04344,-0.941301,0.895833,0.916667,0.9375,2.35212,2.21757,2.35315,2.50085,3.26448,3.26448,3.40577,3.46501,3.13532,3.13532,3.31039,3.57497,4.47794,4.33702,4.44282,4.72142,-9999,-9999
20050712,28.791,1,478.977,340.44,1,373.564,0,25.985,1,98.971,1,0,1,1.663,0.958333,0.234847826,0.958333333,203.26175,1,756.5489375,1,79.6326,0.625,380.292,1,27.408,1,9.533,1,15.4124,1,42.0908,0.979167,54.5068,51.6758,57.267,2.94352,103.434,0.979167,133.945,126.988,140.728,5.00874,-1.16693,0.895833,0.366266,-1.18971,-1.09717,-0.911439,0.916667,0.895833,0.895833,2.51865,2.42701,2.56074,2.7191,3.52418,3.52418,3.66605,3.75401,3.18943,3.03079,3.29534,3.58385,4.11645,3.88008,4.07389,4.35254,-9999,-9999
20050713,30.389,1,478.186,338.018,1,373.492,0,30.828,1,98.865,1,0,1,2.06,1,0.276166667,1,196.2952708,1,748.5665208,1,79.30943333,0.625,379.217,1,28.393,1,9.519,1,15.9036,1,43.9258,0.958333,56.5421,53.8703,59.7637,2.98273,89.9447,0.958333,115.778,110.307,122.375,4.94526,-0.50688,0.916667,0.370509,-0.981974,-0.536766,-0.443627,0.916667,0.916667,0.9375,2.57976,2.50842,2.64283,2.8295,3.04518,3.12825,3.27313,3.45824,2.77189,1.58691,2.53281,2.83492,3.55064,2.84074,3.34216,3.51653,-9999,-9999
20050714,30.833,1,477.359,331.929,1,368.836,0,32.304,1,98.75,1,0,1,1.893,1,0.262583333,1,193.5463958,1,730.2767917,1,78.15766667,0.625,382.089,1,28.853,1,9.417,1,16.1725,1,40.2791,0.979167,52.2277,49.398,54.8021,3.39477,90.0605,0.979167,116.776,110.449,122.533,5.00222,-0.377975,0.958333,0.364056,-0.430713,-0.413722,-0.373527,0.958333,0.958333,0.979167,2.56631,2.49845,2.65542,2.83027,2.90679,2.85057,3.00236,3.23128,2.25679,0.825955,2.10605,2.30895,3.04729,2.16467,2.88449,3.01395,-9999,-9999
20050715,31.348,1,476.498,328.102,1,372.888,0,32.592,1,98.583,1,0,1,2.174,1,0.2741875,1,189.6436458,1,723.7441667,1,80.45844828,0.604166667,388.982,1,29.393,1,9.333,1,16.0836,1,40.9075,1,53.0425,48.9822,55.657,3.55706,89.8337,1,116.482,107.566,122.224,5.10889,-0.856507,1,0.368885,-0.903317,-0.856163,-0.826144,1,1,1,2.55624,2.49261,2.62825,2.80865,3.36896,3.36131,3.45688,3.66752,1.73082,1.17333,1.62411,1.74744,2.59414,2.21064,2.47244,2.55299,-9999,-9999
20050716,31.496,1,475.603,340.411,1,371.556,0,35.092,1,98.6,1,0,1,2.206,1,0.298625,1,186.9441875,1,742.8617083,1,80.3203,0.625,382.669,1,29.666,1,9.198,1,15.8444,1,42.1983,0.979167,55.5455,50.5278,57.4133,3.15931,96.5155,0.979167,127.043,115.567,131.315,5.24781,-0.76589,0.979167,0.377962,-0.809315,-0.770555,-0.612043,0.979167,0.979167,0.979167,2.52285,2.46209,2.58828,2.78473,3.25047,3.21497,3.33724,3.47102,1.44905,1.41636,1.46411,1.55591,2.31078,2.10796,2.16559,2.2506,-9999,-9999
20050717,30.67,1,474.673,336.684,1,380.965,0,31.778,1,98.631,1,0,1,2.153,1,0.311729167,1,189.7544792,1,738.606375,1,80.8922,0.625,381.925,1,29.685,1,9.046,1,15.5801,1,39.2095,1,50.4711,46.949,52.4527,3.23419,106.252,1,136.77,127.225,142.139,5.25794,-0.180021,0.979167,0.376652,-0.332219,-0.202117,-0.141436,1,0.979167,0.958333,2.41531,2.42326,2.53745,2.56517,2.59193,2.63859,2.76781,2.86793,1.40315,1.37769,1.50347,1.88072,2.78484,2.28931,2.50225,2.67068,-9999,-9999
20050718,27.464,1,473.709,332.608,1,376.054,0,23.514,1,98.59,1,0,1,2.28,1,0.328729167,1,193.5434583,1,738.4931458,1,80.85896667,0.625,374.384,1,29.21,1,8.873,1,12.4371,1,40.9876,1,51.6567,49.078,54.561,3.20196,106.687,1,134.457,127.745,142.017,5.21296,-0.979365,0.979167,0.376111,-1.00893,-0.967113,-0.904205,0.958333,0.979167,1,2.16954,2.16954,2.2473,2.30562,3.16514,3.13103,3.1867,3.27273,1.32451,1.31763,1.60417,2.1126,3.66786,3.02389,3.07864,3.49808,-9999,-9999
